State_ID,State Name,Division ID,Division Name,District Name,District ID,Block ID,Block Name,Present in IMD Agromet
1164,Bihar,215,Magadh,Aurangabad,306,1847,Navinagar,TRUE
1165,Bihar,215,Magadh,Aurangabad,306,1848,Obra,TRUE
1166,Bihar,215,Magadh,Aurangabad,306,1849,Rafiganj,TRUE
1167,Bihar,215,Magadh,Gaya,305,1850,Atri,TRUE
1168,Bihar,215,Magadh,Gaya,305,1851,Banke Bazar,TRUE
1169,Bihar,215,Magadh,Gaya,305,1852,Barachatti,TRUE
1170,Bihar,215,Magadh,Gaya,305,1853,Belaganj,TRUE
1171,Bihar,215,Magadh,Gaya,305,1854,Bodh Gaya,TRUE
1172,Bihar,215,Magadh,Gaya,305,1855,Dobhi,TRUE
1173,Bihar,215,Magadh,Gaya,305,1856,Dumaria,TRUE
1174,Bihar,215,Magadh,Gaya,305,1857,Fatehpur,TRUE
1175,Bihar,215,Magadh,Gaya,305,1858,Gaya Town,TRUE
1176,Bihar,215,Magadh,Gaya,305,1859,Ghoshi,TRUE
1177,Bihar,215,Magadh,Gaya,305,1860,Guraru,TRUE
1178,Bihar,215,Magadh,Gaya,305,1861,Gurua,TRUE
1179,Bihar,215,Magadh,Gaya,305,1862,Imamganj,TRUE
1180,Bihar,215,Magadh,Gaya,305,1863,Khizirsarai,TRUE
1181,Bihar,215,Magadh,Gaya,305,1864,Konch,TRUE
1182,Bihar,215,Magadh,Gaya,305,1865,Manpur,TRUE
1183,Bihar,215,Magadh,Gaya,305,1866,Mohanpur,TRUE
1184,Bihar,215,Magadh,Gaya,305,1867,Muhra,TRUE
1185,Bihar,215,Magadh,Gaya,305,1868,Neem Chak Bathani,TRUE
1186,Bihar,215,Magadh,Gaya,305,1869,Paraiya,TRUE
1187,Bihar,215,Magadh,Gaya,305,1870,Sherghati,TRUE
1188,Bihar,215,Magadh,Gaya,305,1871,Tan Kuppa,TRUE
1189,Bihar,215,Magadh,Gaya,305,1872,Tikari,TRUE
1190,Bihar,215,Magadh,Gaya,305,1873,Wazirganj,TRUE
1191,Bihar,215,Magadh,Jehanabad,330,1874,Hulasganj,TRUE
1192,Bihar,215,Magadh,Jehanabad,330,1875,Jehanabad,
1193,Bihar,215,Magadh,Jehanabad,330,1876,Kako,
1194,Bihar,215,Magadh,Jehanabad,330,1877,Makhdumpur,
1195,Bihar,215,Magadh,Jehanabad,330,1878,Modanganj,
1196,Bihar,215,Magadh,Jehanabad,330,1879,Ratni Faridpur,
1197,Bihar,215,Magadh,Jehanabad,330,1880,Supaul,
1198,Bihar,215,Magadh,Nawada,331,1881,Akbarpur,TRUE
1199,Bihar,215,Magadh,Nawada,331,1882,Gobindpur,
1200,Bihar,215,Magadh,Nawada,331,1883,Hisua,
1201,Bihar,215,Magadh,Nawada,331,1884,Kashi Chak,
1202,Bihar,215,Magadh,Nawada,331,1885,Kawakol,
1203,Bihar,215,Magadh,Nawada,331,1886,Meskaur,
1204,Bihar,215,Magadh,Nawada,331,1887,Nardiganj,
1205,Bihar,215,Magadh,Nawada,331,1888,Narhat,
1206,Bihar,215,Magadh,Nawada,331,1889,Nawada,
1207,Bihar,215,Magadh,Nawada,331,1890,Pakribarawan,
1208,Bihar,215,Magadh,Nawada,331,1891,Rajauli,
1209,Bihar,215,Magadh,Nawada,331,1892,Roh,
1210,Bihar,215,Magadh,Nawada,331,1893,Sirdala,
1211,Bihar,215,Magadh,Nawada,331,1894,Warisaliganj,
1212,Bihar,216,Munger,Begusarai,318,1895,Bachhwara,TRUE
1213,Bihar,216,Munger,Begusarai,318,1896,Bakhari,TRUE
1214,Bihar,216,Munger,Begusarai,318,1897,Balia,TRUE
1215,Bihar,216,Munger,Begusarai,318,1898,Barauni,TRUE
1216,Bihar,216,Munger,Begusarai,318,1899,Begusarai,TRUE
1217,Bihar,216,Munger,Begusarai,318,1900,Bhagwanpur,TRUE
1218,Bihar,216,Munger,Begusarai,318,1901,Birpur,TRUE
1219,Bihar,216,Munger,Begusarai,318,1902,Cheriabariyarpur,TRUE
1220,Bihar,216,Munger,Begusarai,318,1903,Chhorahi,TRUE
1221,Bihar,216,Munger,Begusarai,318,1904,Dandari,TRUE
1222,Bihar,216,Munger,Begusarai,318,1905,Garhpura,TRUE
1223,Bihar,216,Munger,Begusarai,318,1906,Khodawandpur,TRUE
1224,Bihar,216,Munger,Begusarai,318,1907,Mansurchak,TRUE
1225,Bihar,216,Munger,Begusarai,318,1908,Matihani,TRUE
1226,Bihar,216,Munger,Begusarai,318,1909,Naokothi,TRUE
1227,Bihar,216,Munger,Begusarai,318,1910,Sahebpur Kamal,TRUE
1228,Bihar,216,Munger,Begusarai,318,1911,Samho Akha Kurha,TRUE
1229,Bihar,216,Munger,Begusarai,318,1912,Teghra,TRUE
1230,Bihar,216,Munger,Jamui,332,1913,Chakai,TRUE
1231,Bihar,216,Munger,Jamui,332,1914,Gidhaur,
1232,Bihar,216,Munger,Jamui,332,1915,Islamnagar Aliganj,
1233,Bihar,216,Munger,Jamui,332,1916,Jamui,
1234,Bihar,216,Munger,Jamui,332,1917,Jhajha,
1235,Bihar,216,Munger,Jamui,332,1918,Khaira,
1236,Bihar,216,Munger,Jamui,332,1919,Lakshmipur,
1237,Bihar,216,Munger,Jamui,332,1920,Sikandra,
1238,Bihar,216,Munger,Jamui,332,1921,Sono,
1239,Bihar,216,Munger,Khagaria,319,1922,Alauli,TRUE
1240,Bihar,216,Munger,Khagaria,319,1923,Beldaur,
1241,Bihar,216,Munger,Khagaria,319,1924,Chautham,
1242,Bihar,216,Munger,Khagaria,319,1925,Gogri,
1243,Bihar,216,Munger,Khagaria,319,1926,Khagaria,
1244,Bihar,216,Munger,Khagaria,319,1927,Mansi,
1245,Bihar,216,Munger,Khagaria,319,1928,Parbatta,
1246,Bihar,216,Munger,Lakhisarai,323,1929,Barahiya,TRUE
1247,Bihar,216,Munger,Lakhisarai,323,1930,Chanan*,
1248,Bihar,216,Munger,Lakhisarai,323,1931,Halsi,
1249,Bihar,216,Munger,Lakhisarai,323,1932,Lakhisarai,
1250,Bihar,216,Munger,Lakhisarai,323,1933,Pipariya,
1251,Bihar,216,Munger,Lakhisarai,323,1934,Ramgarh Chowk,
1252,Bihar,216,Munger,Lakhisarai,323,1935,Surajgarha,
1253,Bihar,216,Munger,Munger,322,1936,Asarganj,TRUE
1254,Bihar,216,Munger,Munger,322,1937,Bariarpur,
1255,Bihar,216,Munger,Munger,322,1938,Dharhara,
1256,Bihar,216,Munger,Munger,322,1939,Jamalpur,
1257,Bihar,216,Munger,Munger,322,1940,Kharagpur,
1258,Bihar,216,Munger,Munger,322,1941,Munger,
1259,Bihar,216,Munger,Munger,322,1942,Sangrampur,
1260,Bihar,216,Munger,Munger,322,1943,Tarapur,
1261,Bihar,216,Munger,Munger,322,1944,Tetiha Bambor,
1262,Bihar,216,Munger,Sheikhpura,324,1945,Ariari,TRUE
1263,Bihar,216,Munger,Sheikhpura,324,1946,Barbigha,
1264,Bihar,216,Munger,Sheikhpura,324,1947,Chewara,
1265,Bihar,216,Munger,Sheikhpura,324,1948,Ghat Kusumbha,
1266,Bihar,216,Munger,Sheikhpura,324,1949,Sheikhpura,
1267,Bihar,216,Munger,Sheikhpura,324,1950,Shekhopur Sarai,
1268,Bihar,217,Patna,Bhojpur,303,1951,Agiaon,TRUE
1269,Bihar,217,Patna,Bhojpur,303,1952,Arrah,TRUE
1270,Bihar,217,Patna,Bhojpur,303,1953,Barhara,TRUE
1271,Bihar,217,Patna,Bhojpur,303,1954,Bihiya,TRUE
1272,Bihar,217,Patna,Bhojpur,303,1955,Charpokhari,TRUE
1273,Bihar,217,Patna,Bhojpur,303,1956,Garhani,TRUE
1274,Bihar,217,Patna,Bhojpur,303,1957,Jagdispur,TRUE
1275,Bihar,217,Patna,Bhojpur,303,1958,Koilwar,TRUE
1276,Bihar,217,Patna,Bhojpur,303,1959,Piro,TRUE
1277,Bihar,217,Patna,Bhojpur,303,1960,Sahar,TRUE
1278,Bihar,217,Patna,Bhojpur,303,1961,Sandesh,TRUE
1279,Bihar,217,Patna,Bhojpur,303,1962,Shahpur,TRUE
1280,Bihar,217,Patna,Bhojpur,303,1963,Tarari,TRUE
1281,Bihar,217,Patna,Bhojpur,303,1964,Udwantnagar,TRUE
1282,Bihar,217,Patna,Buxar,328,1965,Brahampur,TRUE
1283,Bihar,217,Patna,Buxar,328,1966,Buxar,TRUE
1284,Bihar,217,Patna,Buxar,328,1967,Chakki,TRUE
1285,Bihar,217,Patna,Buxar,328,1968,Chausa,TRUE
1286,Bihar,217,Patna,Buxar,328,1969,Chougain,TRUE
1287,Bihar,217,Patna,Buxar,328,1970,Dumraon,TRUE
1288,Bihar,217,Patna,Buxar,328,1971,Itarhi,TRUE
1289,Bihar,217,Patna,Buxar,328,1972,Kesath,TRUE
1290,Bihar,217,Patna,Buxar,328,1973,Nawanagar,TRUE
1291,Bihar,217,Patna,Buxar,328,1974,Rajpur,TRUE
1292,Bihar,217,Patna,Buxar,328,1975,Simri,TRUE
1293,Bihar,217,Patna,Kaimur,329,1976,Bhabua,TRUE
1294,Bihar,217,Patna,Kaimur,329,1977,Mohania,TRUE
1295,Bihar,217,Patna,Nalanda,302,1978,Asthawan,TRUE
1296,Bihar,217,Patna,Nalanda,302,1979,Ben,
1297,Bihar,217,Patna,Nalanda,302,1980,Bihar,
1298,Bihar,217,Patna,Nalanda,302,1981,Bind,
1299,Bihar,217,Patna,Nalanda,302,1982,Chandi,
1300,Bihar,217,Patna,Nalanda,302,1983,Ekangarsarai,
1301,Bihar,217,Patna,Nalanda,302,1984,Giriak,
1302,Bihar,217,Patna,Nalanda,302,1985,Harnaut,
1303,Bihar,217,Patna,Nalanda,302,1986,Hilsa,
1304,Bihar,217,Patna,Nalanda,302,1987,Islampur,
1305,Bihar,217,Patna,Nalanda,302,1988,Karai Parsurai,
1306,Bihar,217,Patna,Nalanda,302,1989,Katrisarai,
1307,Bihar,217,Patna,Nalanda,302,1990,Nagar Nausa,
1308,Bihar,217,Patna,Nalanda,302,1991,Noorsarai,
1309,Bihar,217,Patna,Nalanda,302,1992,Parbalpur,
1310,Bihar,217,Patna,Nalanda,302,1993,Rahui,
1311,Bihar,217,Patna,Nalanda,302,1994,Rajgir,
1312,Bihar,217,Patna,Nalanda,302,1995,Sarmera,
1313,Bihar,217,Patna,Nalanda,302,1996,Silao,
1314,Bihar,217,Patna,Nalanda,302,1997,Tharthari,
1315,Bihar,217,Patna,Patna,301,1998,Athmal gola,TRUE
1316,Bihar,217,Patna,Patna,301,1999,Bakhtiyarpur,TRUE
1317,Bihar,217,Patna,Patna,301,2000,Barh,TRUE
1318,Bihar,217,Patna,Patna,301,2001,Belchhi,TRUE
1319,Bihar,217,Patna,Patna,301,2002,Bihta,TRUE
1320,Bihar,217,Patna,Patna,301,2003,Bikram,TRUE
1321,Bihar,217,Patna,Patna,301,2004,Danapur,TRUE
1322,Bihar,217,Patna,Patna,301,2005,Daniyawan,TRUE
1323,Bihar,217,Patna,Patna,301,2006,Dhanarua,TRUE
1324,Bihar,217,Patna,Patna,301,2007,Dulhinbazar,TRUE
1325,Bihar,217,Patna,Patna,301,2008,Fatwah,TRUE
1326,Bihar,217,Patna,Patna,301,2009,Ghoswari,TRUE
1327,Bihar,217,Patna,Patna,301,2010,Khusrupur,TRUE
1328,Bihar,217,Patna,Patna,301,2011,Maner,TRUE
1329,Bihar,217,Patna,Patna,301,2012,Masaurhi,TRUE
1330,Bihar,217,Patna,Patna,301,2013,Mokama,TRUE
1331,Bihar,217,Patna,Patna,301,2014,Naubatpur,TRUE
1332,Bihar,217,Patna,Patna,301,2015,Paliganj,TRUE
1333,Bihar,217,Patna,Patna,301,2016,Pandarak,TRUE
1334,Bihar,217,Patna,Patna,301,2017,Patna Sadar,TRUE
1335,Bihar,217,Patna,Patna,301,2018,Phulwarisarif,TRUE
1336,Bihar,217,Patna,Patna,301,2019,Punpun,TRUE
1337,Bihar,217,Patna,Patna,301,2020,Sampatchak,TRUE
1338,Bihar,217,Patna,Rohtas,304,2021,Akorhi Gola,TRUE
1339,Bihar,217,Patna,Rohtas,304,2022,Bikramganj,
1340,Bihar,217,Patna,Rohtas,304,2023,Chenari,
1341,Bihar,217,Patna,Rohtas,304,2024,Dawath,
1342,Bihar,217,Patna,Rohtas,304,2025,Dehri,
1343,Bihar,217,Patna,Rohtas,304,2026,Dinara,
1344,Bihar,217,Patna,Rohtas,304,2027,Karakat,
1345,Bihar,217,Patna,Rohtas,304,2028,Kargahar,
1346,Bihar,217,Patna,Rohtas,304,2029,Kochas,
1347,Bihar,217,Patna,Rohtas,304,2030,Nasriganj,
1348,Bihar,217,Patna,Rohtas,304,2031,Nauhatta,
1349,Bihar,217,Patna,Rohtas,304,2032,Nokha,
1350,Bihar,217,Patna,Rohtas,304,2033,Rajpur,
1351,Bihar,217,Patna,Rohtas,304,2034,Rohtas,
1352,Bihar,217,Patna,Rohtas,304,2035,Sanjhauli,
1353,Bihar,217,Patna,Rohtas,304,2036,Sasaram,
1354,Bihar,217,Patna,Rohtas,304,2037,Sheosagar,
1355,Bihar,217,Patna,Rohtas,304,2038,Suryapura,
1356,Bihar,217,Patna,Rohtas,304,2039,Tilouthu,
1357,Bihar,218,Purnea,Araria,334,2040,Araria,TRUE
1358,Bihar,218,Purnea,Araria,334,2041,Bhargama,TRUE
1359,Bihar,218,Purnea,Araria,334,2042,Forbesganj,TRUE
1360,Bihar,218,Purnea,Araria,334,2043,Jokihat,TRUE
1361,Bihar,218,Purnea,Araria,334,2044,Kursakanta,TRUE
1362,Bihar,218,Purnea,Araria,334,2045,Narpatganj,TRUE
1363,Bihar,218,Purnea,Araria,334,2046,Palasi,TRUE
1364,Bihar,218,Purnea,Araria,334,2047,Raniganj,TRUE
1365,Bihar,218,Purnea,Araria,334,2048,Sikti,TRUE
1366,Bihar,218,Purnea,Katihar,327,2049,Amdabad,TRUE
1367,Bihar,218,Purnea,Katihar,327,2050,Azamnagar,
1368,Bihar,218,Purnea,Katihar,327,2051,Balrampur,
1369,Bihar,218,Purnea,Katihar,327,2052,Barari,
1370,Bihar,218,Purnea,Katihar,327,2053,Barsoi,
1371,Bihar,218,Purnea,Katihar,327,2054,Dandkhora,
1372,Bihar,218,Purnea,Katihar,327,2055,Falka,
1373,Bihar,218,Purnea,Katihar,327,2056,Hasanganj,
1374,Bihar,218,Purnea,Katihar,327,2057,Kadwa,
1375,Bihar,218,Purnea,Katihar,327,2058,Katihar,
1376,Bihar,218,Purnea,Katihar,327,2059,Korha,
1377,Bihar,218,Purnea,Katihar,327,2060,Kursela,
1378,Bihar,218,Purnea,Katihar,327,2061,Manihari,
1379,Bihar,218,Purnea,Katihar,327,2062,Mansahi,
1380,Bihar,218,Purnea,Katihar,327,2063,Pranpur,
1381,Bihar,218,Purnea,Katihar,327,2064,Sameli,
1382,Bihar,218,Purnea,Kishanganj,333,2065,Bahadurganj,TRUE
1383,Bihar,218,Purnea,Kishanganj,333,2066,Dighalbank,
1384,Bihar,218,Purnea,Kishanganj,333,2067,Kishanganj,
1385,Bihar,218,Purnea,Kishanganj,333,2068,Kochadhamin,
1386,Bihar,218,Purnea,Kishanganj,333,2069,Pothia,
1387,Bihar,218,Purnea,Kishanganj,333,2070,Terhagachh,
1388,Bihar,218,Purnea,Kishanganj,333,2071,Thakurganj,
1389,Bihar,218,Purnea,Purnea,326,2072,Amour,TRUE
1390,Bihar,218,Purnea,Purnea,326,2073,Baisa,TRUE
1391,Bihar,218,Purnea,Purnea,326,2074,Baisi,TRUE
1392,Bihar,218,Purnea,Purnea,326,2075,Banmankhi,TRUE
1393,Bihar,218,Purnea,Purnea,326,2076,Barhara Kothi,TRUE
1394,Bihar,218,Purnea,Purnea,326,2077,Bhawanipur Rajdham,TRUE
1395,Bihar,218,Purnea,Purnea,326,2078,Dagarua,TRUE
1396,Bihar,218,Purnea,Purnea,326,2079,Dhamdaha,TRUE
1397,Bihar,218,Purnea,Purnea,326,2080,Jalalgarh,TRUE
1398,Bihar,218,Purnea,Purnea,326,2081,Kasba,TRUE
1399,Bihar,218,Purnea,Purnea,326,2082,Krityanand Nagar,TRUE
1400,Bihar,218,Purnea,Purnea,326,2083,Purnia East,TRUE
1401,Bihar,218,Purnea,Purnea,326,2084,Rupauli,TRUE
1402,Bihar,218,Purnea,Purnea,326,2085,Srinagar,TRUE
1403,Bihar,219,Saran,Gopalganj,309,2086,Baikunthpur,TRUE
1404,Bihar,219,Saran,Gopalganj,309,2087,Barauli,TRUE
1405,Bihar,219,Saran,Gopalganj,309,2088,Bhorey,TRUE
1406,Bihar,219,Saran,Gopalganj,309,2089,Bijaipur,TRUE
1407,Bihar,219,Saran,Gopalganj,309,2090,Gopalganj,TRUE
1408,Bihar,219,Saran,Gopalganj,309,2091,Hathua,TRUE
1409,Bihar,219,Saran,Gopalganj,309,2092,Katiya,TRUE
1410,Bihar,219,Saran,Gopalganj,309,2093,Kuchaikote,TRUE
1411,Bihar,219,Saran,Gopalganj,309,2094,Manjha,TRUE
1412,Bihar,219,Saran,Gopalganj,309,2095,Pach Deuri,TRUE
1413,Bihar,219,Saran,Gopalganj,309,2096,Phulwaria,TRUE
1414,Bihar,219,Saran,Gopalganj,309,2097,Sidhwalia,TRUE
1415,Bihar,219,Saran,Gopalganj,309,2098,Thawe,TRUE
1416,Bihar,219,Saran,Gopalganj,309,2099,Uchkagaon,TRUE
1417,Bihar,219,Saran,Saran,307,2100,Dumri Katsari,TRUE
1418,Bihar,219,Saran,Saran,307,2101,Piprarhi,
1419,Bihar,219,Saran,Saran,307,2102,Purnahiya,
1420,Bihar,219,Saran,Saran,307,2103,Sheohar,
1421,Bihar,219,Saran,Saran,307,2104,Tariani Chowk,
1422,Bihar,219,Saran,Siwan,308,2105,Andar,TRUE
1423,Bihar,219,Saran,Siwan,308,2106,Barharia,
1424,Bihar,219,Saran,Siwan,308,2107,Basantpur,
1425,Bihar,219,Saran,Siwan,308,2108,Bhagwanpur Hat,
1426,Bihar,219,Saran,Siwan,308,2109,Darauli,
1427,Bihar,219,Saran,Siwan,308,2110,Daraundha,
1428,Bihar,219,Saran,Siwan,308,2111,Goriakothi,
1429,Bihar,219,Saran,Siwan,308,2112,Guthani,
1430,Bihar,219,Saran,Siwan,308,2113,Hasanpura,
1431,Bihar,219,Saran,Siwan,308,2114,Hussainganj,
1432,Bihar,219,Saran,Siwan,308,2115,Lakri Nabiganj,
1433,Bihar,219,Saran,Siwan,308,2116,Maharajganj,
1434,Bihar,219,Saran,Siwan,308,2117,Mairwa,
1435,Bihar,219,Saran,Siwan,308,2118,Nautan,
1436,Bihar,219,Saran,Siwan,308,2119,Pachrukhi,
1437,Bihar,219,Saran,Siwan,308,2120,Raghunathpur,
1438,Bihar,219,Saran,Siwan,308,2121,Siswan,
1439,Bihar,219,Saran,Siwan,308,2122,Siwan,
1440,Bihar,219,Saran,Siwan,308,2123,Ziradei,
1441,Bihar,220,Tirhut,East Champaran,310,2124,Adapur,TRUE
1442,Bihar,220,Tirhut,East Champaran,310,2125,Areraj,TRUE
1443,Bihar,220,Tirhut,East Champaran,310,2126,Banjaria,TRUE
1444,Bihar,220,Tirhut,East Champaran,310,2127,Bankatwa,TRUE
1445,Bihar,220,Tirhut,East Champaran,310,2128,Chakia,TRUE
1446,Bihar,220,Tirhut,East Champaran,310,2129,Chiraia,TRUE
1447,Bihar,220,Tirhut,East Champaran,310,2130,Dhaka,TRUE
1448,Bihar,220,Tirhut,East Champaran,310,2131,Ghorasahan,TRUE
1449,Bihar,220,Tirhut,East Champaran,310,2132,Harsidhi,TRUE
1450,Bihar,220,Tirhut,East Champaran,310,2133,Kalyanpur,TRUE
1451,Bihar,220,Tirhut,East Champaran,310,2134,Kesaria,TRUE
1452,Bihar,220,Tirhut,East Champaran,310,2135,Kotwa,TRUE
1453,Bihar,220,Tirhut,East Champaran,310,2136,Madhuban,TRUE
1454,Bihar,220,Tirhut,East Champaran,310,2137,Mehsi,TRUE
1455,Bihar,220,Tirhut,East Champaran,310,2138,Motihari,TRUE
1456,Bihar,220,Tirhut,East Champaran,310,2139,Narkatia,TRUE
1457,Bihar,220,Tirhut,East Champaran,310,2140,Paharpur,TRUE
1458,Bihar,220,Tirhut,East Champaran,310,2141,Pakri Dayal,TRUE
1459,Bihar,220,Tirhut,East Champaran,310,2142,Patahi,TRUE
1460,Bihar,220,Tirhut,East Champaran,310,2143,Phenhara,TRUE
1461,Bihar,220,Tirhut,East Champaran,310,2144,Piprakothi,TRUE
1462,Bihar,220,Tirhut,East Champaran,310,2145,Ramgarhwa,TRUE
1463,Bihar,220,Tirhut,East Champaran,310,2146,Raxaul,TRUE
1464,Bihar,220,Tirhut,East Champaran,310,2147,Sangrampur,TRUE
1465,Bihar,220,Tirhut,East Champaran,310,2148,Sugauli,TRUE
1466,Bihar,220,Tirhut,East Champaran,310,2149,Tetaria,TRUE
1467,Bihar,220,Tirhut,East Champaran,310,2150,Turkaulia,TRUE
1468,Bihar,220,Tirhut,Muzzaffarpur,336,2151,Aurai,TRUE
1469,Bihar,220,Tirhut,Muzzaffarpur,336,2152,Bandra,
1470,Bihar,220,Tirhut,Muzzaffarpur,336,2153,Baruraj (motipur),
1471,Bihar,220,Tirhut,Muzzaffarpur,336,2154,Bochaha,
1472,Bihar,220,Tirhut,Muzzaffarpur,336,2155,Dholi (moraul),
1473,Bihar,220,Tirhut,Muzzaffarpur,336,2156,Gaighat,
1474,Bihar,220,Tirhut,Muzzaffarpur,336,2157,Kanti,
1475,Bihar,220,Tirhut,Muzzaffarpur,336,2158,Katra,
1476,Bihar,220,Tirhut,Muzzaffarpur,336,2159,Kurhani,
1477,Bihar,220,Tirhut,Muzzaffarpur,336,2160,Marwan,
1478,Bihar,220,Tirhut,Muzzaffarpur,336,2161,Minapur,
1479,Bihar,220,Tirhut,Muzzaffarpur,336,2162,Musahri,
1480,Bihar,220,Tirhut,Muzzaffarpur,336,2163,Paroo,
1481,Bihar,220,Tirhut,Muzzaffarpur,336,2164,Sahebganj,
1482,Bihar,220,Tirhut,Muzzaffarpur,336,2165,Sakra,
1483,Bihar,220,Tirhut,Muzzaffarpur,336,2166,Saraiya,
1484,Bihar,220,Tirhut,Sheohar,337,2167,Dumri Katsari,TRUE
1485,Bihar,220,Tirhut,Sheohar,337,2168,Piprarhi,
1486,Bihar,220,Tirhut,Sheohar,337,2169,Purnahiya,
1487,Bihar,220,Tirhut,Sheohar,337,2170,Sheohar,
1488,Bihar,220,Tirhut,Sheohar,337,2171,Tariani Chowk,
1489,Bihar,220,Tirhut,Sitamarhi,314,2172,Bairgania,TRUE
1490,Bihar,220,Tirhut,Sitamarhi,314,2173,Bajpatti,
1491,Bihar,220,Tirhut,Sitamarhi,314,2174,Bathnaha,
1492,Bihar,220,Tirhut,Sitamarhi,314,2175,Belsand,
1493,Bihar,220,Tirhut,Sitamarhi,314,2176,Bokhara,
1494,Bihar,220,Tirhut,Sitamarhi,314,2177,Charaut,
1495,Bihar,220,Tirhut,Sitamarhi,314,2178,Dumra,
1496,Bihar,220,Tirhut,Sitamarhi,314,2179,Majorganj,
1497,Bihar,220,Tirhut,Sitamarhi,314,2180,Nanpur,
1498,Bihar,220,Tirhut,Sitamarhi,314,2181,Parihar,
1499,Bihar,220,Tirhut,Sitamarhi,314,2182,Parsauni,
1500,Bihar,220,Tirhut,Sitamarhi,314,2183,Pupri,
1501,Bihar,220,Tirhut,Sitamarhi,314,2184,Riga,
1502,Bihar,220,Tirhut,Sitamarhi,314,2185,Runisaidpur,
1503,Bihar,220,Tirhut,Sitamarhi,314,2186,Sonbarsa,
1504,Bihar,220,Tirhut,Sitamarhi,314,2187,Suppi,
1505,Bihar,220,Tirhut,Sitamarhi,314,2188,Sursand,
1506,Bihar,220,Tirhut,Vaishali,313,2189,Bhagwanpur,TRUE
1507,Bihar,220,Tirhut,Vaishali,313,2190,Bidupur,
1508,Bihar,220,Tirhut,Vaishali,313,2191,Chehra Kalan,
1509,Bihar,220,Tirhut,Vaishali,313,2192,Desri,
1510,Bihar,220,Tirhut,Vaishali,313,2193,Goraul,
1511,Bihar,220,Tirhut,Vaishali,313,2194,Hajipur,
1512,Bihar,220,Tirhut,Vaishali,313,2195,Jandaha,
1513,Bihar,220,Tirhut,Vaishali,313,2196,Lalganj,
1514,Bihar,220,Tirhut,Vaishali,313,2197,Mahnar,
1515,Bihar,220,Tirhut,Vaishali,313,2198,Mahua,
1516,Bihar,220,Tirhut,Vaishali,313,2199,Patepur,
1517,Bihar,220,Tirhut,Vaishali,313,2200,Paterhi Belsar,
1518,Bihar,220,Tirhut,Vaishali,313,2201,Raghopur,
1519,Bihar,220,Tirhut,Vaishali,313,2202,Raja Pakar,
1520,Bihar,220,Tirhut,Vaishali,313,2203,Sahdai Buzurg,
1521,Bihar,220,Tirhut,Vaishali,313,2204,Vaishali,
1522,Bihar,220,Tirhut,West Champaran,311,2205,Bagaha,TRUE
1523,Bihar,220,Tirhut,West Champaran,311,2206,Bairia,
1524,Bihar,220,Tirhut,West Champaran,311,2207,Bettiah,
1525,Bihar,220,Tirhut,West Champaran,311,2208,Bhitaha,
1526,Bihar,220,Tirhut,West Champaran,311,2209,Chanpatia,
1527,Bihar,220,Tirhut,West Champaran,311,2210,Gaunaha,
1528,Bihar,220,Tirhut,West Champaran,311,2211,Jogapatti,
1529,Bihar,220,Tirhut,West Champaran,311,2212,Lauriya,
1530,Bihar,220,Tirhut,West Champaran,311,2213,Madhubani,
1531,Bihar,220,Tirhut,West Champaran,311,2214,Mainatanr,
1532,Bihar,220,Tirhut,West Champaran,311,2215,Majhaulia,
1533,Bihar,220,Tirhut,West Champaran,311,2216,Narkatiaganj,
1534,Bihar,220,Tirhut,West Champaran,311,2217,Nautan,
1535,Bihar,220,Tirhut,West Champaran,311,2218,Piprasi,
1536,Bihar,220,Tirhut,West Champaran,311,2219,Ramnagar,
1537,Bihar,220,Tirhut,West Champaran,311,2220,Sidhaw,
1538,Bihar,220,Tirhut,West Champaran,311,2221,Sikta,
1539,Bihar,220,Tirhut,West Champaran,311,2222,Thakrahan,
1540,Chhattisgarh,221,Bastar,Bastar,2307,2223,Bastar,TRUE
1541,Chhattisgarh,221,Bastar,Bastar,2307,2224,Jagdalpur,TRUE
1542,Chhattisgarh,221,Bastar,Bastar,2307,2225,Keshkal,TRUE
1543,Chhattisgarh,221,Bastar,Bastar,2307,2226,Kondagaon,TRUE
1544,Chhattisgarh,221,Bastar,Bastar,2307,2227,Narayanpur,TRUE
1545,Chhattisgarh,221,Bastar,Uttar Bastar Kanker,2308,2228,Antagarh,TRUE
1546,Chhattisgarh,221,Bastar,Uttar Bastar Kanker,2308,2229,Bhanupratappur,TRUE
1547,Chhattisgarh,221,Bastar,Uttar Bastar Kanker,2308,2230,Charama,TRUE
1548,Chhattisgarh,221,Bastar,Uttar Bastar Kanker,2308,2231,Kanker,TRUE
1549,Chhattisgarh,221,Bastar,Uttar Bastar Kanker,2308,2232,Narharpur,TRUE
1550,Chhattisgarh,221,Bastar,Uttar Bastar Kanker,2308,2233,Pakhanjur,TRUE
1551,Chhattisgarh,222,Bilaspur,Bilaspur,2310,2234,Bilaspur,TRUE
1552,Chhattisgarh,222,Bilaspur,Bilaspur,2310,2235,Bilha,TRUE
1553,Chhattisgarh,222,Bilaspur,Bilaspur,2310,2236,Kota,TRUE
1554,Chhattisgarh,222,Bilaspur,Bilaspur,2310,2237,Lormi,TRUE
1555,Chhattisgarh,222,Bilaspur,Bilaspur,2310,2238,Masturi,TRUE
1556,Chhattisgarh,222,Bilaspur,Bilaspur,2310,2239,Mungeli,TRUE
